"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station","pollution_ratio"
14470,2014,10,24,21,314,348,7,165,3200,2,12.4,1005.9,12.4,0,"ENE",1.1,"Aotizhongxin",0.902298850574713
14471,2014,10,24,22,302,347,9,155,3400,2,12,1006.1,12,0,"E",0,"Aotizhongxin",0.870317002881844
14472,2014,10,24,23,333,399,8,159,3200,2,11,1006.2,11,0,"NNE",0,"Aotizhongxin",0.834586466165414
14473,2014,10,25,0,326,347,8,135,2800,2,10.7,1006.2,10.7,0,"W",0,"Aotizhongxin",0.939481268011527
14474,2014,10,25,1,304,318,7,120,2700,2,10.9,1006.1,10.9,0,"ENE",0.9,"Aotizhongxin",0.955974842767296
14475,2014,10,25,2,277,301,6,117,2500,2,10.7,1005.8,10.7,0,"N",0,"Aotizhongxin",0.920265780730897
14476,2014,10,25,3,266,285,6,120,2200,2,10.5,1005.5,10.5,0,"ENE",0.5,"Aotizhongxin",0.933333333333333
14477,2014,10,25,4,280,280,6,113,2200,2,10.3,1005.3,10.3,0,"ENE",0.7,"Aotizhongxin",1
14478,2014,10,25,5,278,278,5,109,2100,2,10.1,1005.3,10.1,0,"E",0.4,"Aotizhongxin",1
14479,2014,10,25,6,277,277,6,98,2000,2,9.9,1005.8,9.9,0,"NNE",0.1,"Aotizhongxin",1
14480,2014,10,25,7,268,268,4,88,1900,2,10.5,1006.7,10.5,0,"WNW",0.6,"Aotizhongxin",1
14481,2014,10,25,8,258,258,5,85,2100,2,11.7,1006.9,11.7,0,"N",0,"Aotizhongxin",1
14482,2014,10,25,9,268,280,6,96,2100,2,13.9,1006.9,13.3,0,"NE",0.2,"Aotizhongxin",0.957142857142857
14483,2014,10,25,10,308,308,7,97,1900,11,16.2,1006.7,13.1,0,"E",0.4,"Aotizhongxin",1
14484,2014,10,25,11,302,302,8,68,1800,49,17.8,1005.7,13.7,0,"ESE",0.4,"Aotizhongxin",1
14485,2014,10,25,12,310,310,11,67,1800,66,19,1004.8,13.4,0,"WSW",0.8,"Aotizhongxin",1
14486,2014,10,25,13,334,334,14,77,1900,85,19.7,1004.1,13.4,0,"SW",1.3,"Aotizhongxin",1
14487,2014,10,25,14,342,342,13,83,2000,102,20.3,1004,14.4,0,"SW",0.6,"Aotizhongxin",1
14488,2014,10,25,15,353,353,12,89,2100,126,19.7,1004.1,14.3,0,"WSW",0.9,"Aotizhongxin",1
14489,2014,10,25,16,377,377,12,131,2300,88,17.3,1004.5,14.6,0,"SSE",0,"Aotizhongxin",1
14490,2014,10,25,17,413,413,7,186,2600,33,14.8,1005.2,13.8,0,"SE",0,"Aotizhongxin",1
14491,2014,10,25,18,432,432,6,178,2700,31,13.6,1005.6,13.3,0,"SSE",0,"Aotizhongxin",1
14492,2014,10,25,19,431,431,5,149,2700,27,12.9,1006,12.9,0,"SSE",0,"Aotizhongxin",1
14493,2014,10,25,20,426,426,6,157,2900,5,12.4,1006.7,12.4,0,"SE",0,"Aotizhongxin",1
14494,2014,10,25,21,409,409,5,159,3300,2,13,1007.8,13,0,"ENE",1.4,"Aotizhongxin",1
14495,2014,10,25,22,388,388,4,156,3700,2,13,1008.3,13,0,"E",0.4,"Aotizhongxin",1
14496,2014,10,25,23,376,376,9,174,3700,2,12.8,1008.9,12.8,0,"NE",0.1,"Aotizhongxin",1
14497,2014,10,26,0,379,379,8,143,3000,2,13.4,1009.7,13.4,0,"NE",1.5,"Aotizhongxin",1
14498,2014,10,26,1,344,344,7,115,2700,2,13.3,1010.4,13.3,0,"ENE",0.7,"Aotizhongxin",1
14499,2014,10,26,2,299,299,6,90,2500,2,12.4,1010.9,12.4,0,"ENE",1.1,"Aotizhongxin",1
14500,2014,10,26,3,292,292,4,68,2000,2,13.9,1012,5.8,0,"ENE",1.4,"Aotizhongxin",1
14501,2014,10,26,4,253,253,6,71,1900,2,13.9,1013.3,3.1,0,"ESE",0.9,"Aotizhongxin",1
14502,2014,10,26,5,169,169,4,77,1400,2,15.1,1014.6,-0.7,0,"ENE",2,"Aotizhongxin",1
14503,2014,10,26,6,44,44,2,41,500,32,15.1,1016.4,-1.9,0,"NE",3.4,"Aotizhongxin",1
14504,2014,10,26,7,15,15,2,30,300,32,15.1,1018.5,-1.1,0,"ENE",3.2,"Aotizhongxin",1
14505,2014,10,26,8,12,12,2,28,300,36,15.7,1019.7,-1,0,"E",3.6,"Aotizhongxin",1
14506,2014,10,26,9,14,14,2,24,300,38,16.6,1020.4,-1.5,0,"ENE",3.7,"Aotizhongxin",1
14507,2014,10,26,10,11,11,2,22,300,45,17.3,1020.8,-2.4,0,"E",2.5,"Aotizhongxin",1
14508,2014,10,26,11,15,15,2,20,300,50,17.2,1020.4,-5.3,0,"E",2.9,"Aotizhongxin",1
14509,2014,10,26,12,10,10,2,17,300,57,17.8,1020.1,-5.5,0,"E",1.8,"Aotizhongxin",1
14510,2014,10,26,13,11,11,2,15,300,61,18.6,1019.9,-7.8,0,"E",2.2,"Aotizhongxin",1
14511,2014,10,26,14,5,5,2,19,300,62,18.8,1020.3,-6.8,0,"SSE",1.7,"Aotizhongxin",1
14512,2014,10,26,15,6,6,2,21,300,61,18.6,1020.6,-8.6,0,"ESE",1.8,"Aotizhongxin",1
14513,2014,10,26,16,8,8,2,29,300,55,15.9,1020.9,-7.1,0,"E",0.4,"Aotizhongxin",1
14514,2014,10,26,17,8,8,2,35,300,49,11.2,1021.4,-2.6,0,"NE",0.4,"Aotizhongxin",1
14515,2014,10,26,18,13,13,2,60,400,22,10.4,1022.1,-5.6,0,"NE",0.7,"Aotizhongxin",1
14516,2014,10,26,19,15,15,2,60,500,22,8.8,1022.7,-5.1,0,"NNE",0.8,"Aotizhongxin",1
14517,2014,10,26,20,21,21,2,59,500,21,7.9,1023.7,-4.9,0,"ENE",1.1,"Aotizhongxin",1
14518,2014,10,26,21,19,19,2,61,500,16,7.9,1024.7,-3.9,0,"N",0.6,"Aotizhongxin",1
14519,2014,10,26,22,17,17,2,55,400,17,6,1025.2,-1.2,0,"NE",0.4,"Aotizhongxin",1
14520,2014,10,26,23,17,17,2,67,400,5,4.9,1025.8,-1.8,0,"NNE",0.5,"Aotizhongxin",1
14521,2014,10,27,0,13,13,2,61,400,10,4.1,1026.2,-3.4,0,"ENE",1.3,"Aotizhongxin",1
14522,2014,10,27,1,10,10,2,41,300,27,6.2,1026.6,-7.4,0,"NE",1.4,"Aotizhongxin",1
14523,2014,10,27,2,9,9,2,37,300,27,5.7,1026.5,-7.5,0,"NE",1.1,"Aotizhongxin",1
14524,2014,10,27,3,8,8,2,39,300,24,4.2,1026.7,-5.1,0,"NE",0.9,"Aotizhongxin",1
14525,2014,10,27,4,10,10,2,45,300,15,3,1026.9,-5.9,0,"NE",0.6,"Aotizhongxin",1
14526,2014,10,27,5,10,10,2,55,300,4,2.9,1027.1,-5.5,0,"ENE",0,"Aotizhongxin",1
14527,2014,10,27,6,10,10,2,58,300,3,2.4,1027.4,-6,0,"NE",1.1,"Aotizhongxin",1
14528,2014,10,27,7,9,9,2,56,400,6,5.4,1028,-7.1,0,"NE",1.2,"Aotizhongxin",1
14529,2014,10,27,8,10,10,2,65,500,2,8.6,1028.4,-6.4,0,"NNE",1.5,"Aotizhongxin",1
14530,2014,10,27,9,21,21,5,69,600,2,10.8,1028.1,-5.3,0,"ENE",1.4,"Aotizhongxin",1
14531,2014,10,27,10,36,36,17,53,1000,2,12.3,1027.6,-5.3,0,"SSW",1.6,"Aotizhongxin",1
14532,2014,10,27,11,51,51,22,53,1200,5,13.5,1026.7,-5.2,0,"SW",1.5,"Aotizhongxin",1
14533,2014,10,27,12,46,46,25,71,1100,14,14.4,1025.5,-3.9,0,"WSW",1.9,"Aotizhongxin",1
14534,2014,10,27,13,35,35,20,51,900,33,15.3,1024.5,-1.8,0,"SW",3,"Aotizhongxin",1
14535,2014,10,27,14,29,29,15,39,600,42,15.4,1024,-1.2,0,"WSW",2.3,"Aotizhongxin",1
14536,2014,10,27,15,25,87,11,37,700,48,15,1023.4,0,0,"WSW",2.5,"Aotizhongxin",0.28735632183908
14537,2014,10,27,16,33,100,13,50,700,42,13.4,1023.3,0.7,0,"SSW",1.5,"Aotizhongxin",0.33
14538,2014,10,27,17,43,103,11,54,600,42,12.3,1023.5,1,0,"SW",1.2,"Aotizhongxin",0.41747572815534
14539,2014,10,27,18,33,97,5,60,500,31,11,1023.8,1.8,0,"SW",1.1,"Aotizhongxin",0.34020618556701
14540,2014,10,27,19,34,87,6,85,700,4,9.8,1023.8,2.9,0,"SSW",1.1,"Aotizhongxin",0.390804597701149
14541,2014,10,27,20,55,98,15,100,1200,2,10.8,1024.1,0.8,0,"SSW",1.4,"Aotizhongxin",0.561224489795918
14542,2014,10,27,21,55,130,15,91,1100,2,9.5,1024.3,1.6,0,"SSW",1.6,"Aotizhongxin",0.423076923076923
14543,2014,10,27,22,42,108,9,82,1000,2,9.5,1024.4,2.6,0,"WSW",2.2,"Aotizhongxin",0.388888888888889
14544,2014,10,27,23,40,88,10,71,1400,2,8.6,1024,2.8,0,"SW",1.7,"Aotizhongxin",0.454545454545455
14545,2014,10,28,0,48,95,11,75,1400,2,8.5,1023.5,3.3,0,"WSW",1.4,"Aotizhongxin",0.505263157894737
14546,2014,10,28,1,40,83,8,72,800,2,6.7,1023.3,4.2,0,"SSW",0.4,"Aotizhongxin",0.481927710843373
14547,2014,10,28,2,35,63,8,63,600,2,5.3,1022.9,4.1,0,"NE",0.6,"Aotizhongxin",0.555555555555556
14548,2014,10,28,3,36,60,4,52,600,2,5.2,1023,3,0,"ENE",0.8,"Aotizhongxin",0.6
14549,2014,10,28,4,42,70,7,59,800,2,4.8,1023.1,2.3,0,"E",0.9,"Aotizhongxin",0.6
14550,2014,10,28,5,53,102,8,70,1100,2,4.5,1023.1,2.4,0,"E",0.9,"Aotizhongxin",0.519607843137255
14551,2014,10,28,6,68,131,8,72,1100,2,4.6,1023.1,2.5,0,"ENE",1.1,"Aotizhongxin",0.519083969465649
14552,2014,10,28,7,69,133,8,71,1200,2,6.1,1023.5,2.9,0,"ENE",1.5,"Aotizhongxin",0.518796992481203
14553,2014,10,28,8,70,143,10,71,1300,2,8,1023.3,3.5,0,"ENE",1,"Aotizhongxin",0.48951048951049
14554,2014,10,28,9,69,127,14,78,1400,2,9.9,1022.8,4.1,0,"WSW",1.3,"Aotizhongxin",0.543307086614173
14555,2014,10,28,10,75,140,18,87,1500,2,10.9,1022.2,3.7,0,"NE",1.7,"Aotizhongxin",0.535714285714286
14556,2014,10,28,11,85,167,19,99,1600,2,11.6,1021.1,4.1,0,"NE",1.4,"Aotizhongxin",0.508982035928144
14557,2014,10,28,12,87,159,19,104,1400,2,12.9,1020.2,4.1,0,"NE",2,"Aotizhongxin",0.547169811320755
14558,2014,10,28,13,90,144,18,104,1200,2,14.4,1019.4,4.7,0,"W",1.9,"Aotizhongxin",0.625
14559,2014,10,28,14,78,112,20,83,800,24,14.4,1019.2,3.8,0,"SW",2,"Aotizhongxin",0.696428571428571
14560,2014,10,28,15,53,92,22,49,600,50,13.3,1018.9,3.9,0,"W",2.7,"Aotizhongxin",0.576086956521739
14561,2014,10,28,16,58,95,17,48,500,46,12.9,1018.9,4.1,0,"W",1.3,"Aotizhongxin",NA
14562,2014,10,28,17,58,388,12,67,600,29,11.7,1019.2,6.2,0,"SW",0,"Aotizhongxin",NA
14563,2014,10,28,18,31,114,15,72,600,23,10.9,1019.5,5.4,0,"SSW",0,"Aotizhongxin",0.271929824561404
14564,2014,10,28,19,53,107,15,80,700,13,10.1,1019.5,6.8,0,"SSW",0,"Aotizhongxin",0.495327102803738
14565,2014,10,28,20,53,96,16,78,600,14,9.7,1019.5,7.6,0,"ENE",0.1,"Aotizhongxin",0.552083333333333
14566,2014,10,28,21,53,134,12,89,700,2,9.6,1019.6,8,0,"NE",0.6,"Aotizhongxin",0.395522388059701
14567,2014,10,28,22,58,143,9,96,900,2,9.2,1019.4,7.3,0,"ENE",0.6,"Aotizhongxin",0.405594405594406
14568,2014,10,28,23,72,172,9,104,1100,2,9.2,1019.3,6.5,0,"ENE",0,"Aotizhongxin",0.418604651162791
14569,2014,10,29,0,103,200,11,114,1600,2,8.9,1019.3,6.3,0,"ENE",0.9,"Aotizhongxin",0.515
14570,2014,10,29,1,112,215,12,116,1500,2,8.7,1019.2,6.5,0,"ENE",0.6,"Aotizhongxin",0.52093023255814
14571,2014,10,29,2,114,212,13,112,1500,2,8,1018.8,6.1,0,"ENE",0,"Aotizhongxin",0.537735849056604
14572,2014,10,29,3,111,177,10,103,1300,2,7.5,1018.7,6,0,"ENE",0.6,"Aotizhongxin",0.627118644067797
14573,2014,10,29,4,104,167,9,94,1300,2,7,1018.8,5.6,0,"N",0,"Aotizhongxin",0.622754491017964
14574,2014,10,29,5,100,142,7,88,1200,2,6.6,1018.8,5.5,0,"ESE",0,"Aotizhongxin",0.704225352112676
14575,2014,10,29,6,93,120,6,79,1100,2,6.4,1019.1,5.7,0,"N",0,"Aotizhongxin",0.775
14576,2014,10,29,7,94,146,8,86,1200,2,7.3,1019.8,6.1,0,"ENE",0.7,"Aotizhongxin",0.643835616438356
14577,2014,10,29,8,94,148,6,88,1100,2,9.1,1019.7,6.4,0,"ENE",1.1,"Aotizhongxin",0.635135135135135
14578,2014,10,29,9,101,151,10,88,1200,2,12,1019.7,5.2,0,"ENE",1.6,"Aotizhongxin",0.66887417218543
14579,2014,10,29,10,104,163,15,91,1200,2,13.7,1019.4,5.3,0,"ENE",1.7,"Aotizhongxin",0.638036809815951
14580,2014,10,29,11,103,145,15,86,1000,3,15,1018.5,5.2,0,"ESE",1.1,"Aotizhongxin",0.710344827586207
14581,2014,10,29,12,107,159,15,89,1100,12,15.6,1017.8,5.8,0,"S",1.1,"Aotizhongxin",0.672955974842767
14582,2014,10,29,13,108,138,18,87,1100,26,16.1,1017.1,5.4,0,"SW",0.8,"Aotizhongxin",0.782608695652174
14583,2014,10,29,14,109,144,22,102,1200,23,16.4,1016.9,5,0,"SSW",1.3,"Aotizhongxin",0.756944444444444
14584,2014,10,29,15,108,160,18,111,1100,26,15.2,1016.9,7.2,0,"W",1.1,"Aotizhongxin",0.675
14585,2014,10,29,16,121,181,19,125,1200,23,13.3,1017,8.4,0,"SSE",0,"Aotizhongxin",0.668508287292818
14586,2014,10,29,17,134,197,19,132,1200,14,11.9,1017.3,8.7,0,"N",0,"Aotizhongxin",0.680203045685279
14587,2014,10,29,18,137,232,15,146,1300,2,11.4,1017.3,8.3,0,"NE",0,"Aotizhongxin",0.59051724137931
14588,2014,10,29,19,140,222,14,157,1900,2,11.2,1017.4,9.3,0,"ENE",0,"Aotizhongxin",0.630630630630631
14589,2014,10,29,20,148,223,16,162,2400,2,11.2,1017.9,9.9,0,"N",0,"Aotizhongxin",0.663677130044843
14590,2014,10,29,21,155,221,14,158,2500,2,11,1018,9.6,0,"ESE",0,"Aotizhongxin",0.701357466063348
14591,2014,10,29,22,163,234,13,152,2900,2,10.9,1017.9,9.3,0,"N",0,"Aotizhongxin",0.696581196581197
14592,2014,10,29,23,161,243,12,148,2500,2,10.9,1017.7,9.7,0,"ENE",0.2,"Aotizhongxin",0.662551440329218
14593,2014,10,30,0,162,218,15,155,2600,2,10.8,1017.5,10,0.1,"ESE",0,"Aotizhongxin",0.743119266055046
14594,2014,10,30,1,166,237,14,146,2500,2,10.6,1017.5,10,0,"ENE",0,"Aotizhongxin",0.70042194092827
14595,2014,10,30,2,172,243,14,126,2400,2,10.5,1017.1,8.9,0,"ENE",0.4,"Aotizhongxin",0.707818930041152
14596,2014,10,30,3,172,238,9,115,1900,2,10.6,1016.8,8.5,0,"ENE",1,"Aotizhongxin",0.722689075630252
14597,2014,10,30,4,164,214,10,121,1700,2,10.7,1016.8,8.8,0,"NNE",0.2,"Aotizhongxin",0.766355140186916
14598,2014,10,30,5,148,192,8,109,1700,2,10.6,1016.8,9,0,"ENE",0,"Aotizhongxin",0.770833333333333
14599,2014,10,30,6,140,179,9,107,1500,2,10.7,1017.2,8.3,0,"ENE",1,"Aotizhongxin",0.782122905027933
14600,2014,10,30,7,131,166,9,97,1400,2,11.2,1018,8.4,0,"ESE",0,"Aotizhongxin",0.789156626506024
14601,2014,10,30,8,127,163,10,96,1400,2,11.7,1018.2,8.9,0,"NE",0,"Aotizhongxin",0.779141104294479
14602,2014,10,30,9,142,210,14,106,1600,2,12.5,1018.2,8.8,0,"ENE",1,"Aotizhongxin",0.676190476190476
14603,2014,10,30,10,150,197,12,53,1900,2,12.5,1018,10.2,0.2,"E",0.8,"Aotizhongxin",0.761421319796954
14604,2014,10,30,11,150,174,14,100,1900,5,13.6,1017.6,9.4,0.1,"N",0.9,"Aotizhongxin",0.862068965517241
14605,2014,10,30,12,160,160,15,53,1700,16,14.4,1016.6,8.8,0,"WNW",1.1,"Aotizhongxin",1
14606,2014,10,30,13,160,160,19,95,1700,33,15.4,1015.9,9.5,0,"E",1.1,"Aotizhongxin",1
14607,2014,10,30,14,175,175,24,104,1600,34,15.1,1015.7,9.2,0,"NE",1.4,"Aotizhongxin",1
14608,2014,10,30,15,164,164,36,85,1300,56,14.6,1015.7,8.5,0,"ENE",0.7,"Aotizhongxin",1
14609,2014,10,30,16,166,182,40,103,1400,40,14,1015.7,8.8,0,"N",0.6,"Aotizhongxin",0.912087912087912
14610,2014,10,30,17,167,189,32,123,1500,21,12.9,1016,10.3,0,"N",0.7,"Aotizhongxin",0.883597883597884
14611,2014,10,30,18,172,184,27,117,1400,23,12.3,1016.6,10,0,"NE",0,"Aotizhongxin",0.934782608695652
14612,2014,10,30,19,177,194,25,121,1500,18,12,1016.9,10.1,0,"ENE",0.4,"Aotizhongxin",0.912371134020619
14613,2014,10,30,20,188,241,19,147,1800,2,11.7,1017,9.9,0,"ENE",0,"Aotizhongxin",0.780082987551867
14614,2014,10,30,21,198,227,17,154,1900,2,11.5,1017.5,9.9,0,"ENE",0,"Aotizhongxin",0.872246696035242
14615,2014,10,30,22,198,210,15,150,1800,2,11.5,1017.3,10.4,0,"N",0,"Aotizhongxin",0.942857142857143
14616,2014,10,30,23,197,208,16,151,1800,2,11.2,1016.8,8.9,0,"SE",0,"Aotizhongxin",0.947115384615385
14617,2014,10,31,0,191,191,14,135,1700,2,11.4,1016.7,9.1,0,"SSE",0,"Aotizhongxin",1
14618,2014,10,31,1,196,196,16,130,1700,2,11.4,1016.4,9.3,0,"ESE",0.7,"Aotizhongxin",1
14619,2014,10,31,2,205,205,18,132,1800,2,11.5,1016,9.1,0,"ESE",0,"Aotizhongxin",1
14620,2014,10,31,3,203,203,16,129,1800,2,11.4,1015.8,9.1,0,"ESE",0,"Aotizhongxin",1
14621,2014,10,31,4,198,198,14,122,1800,2,11.2,1015.5,9.9,0,"ESE",0,"Aotizhongxin",1
14622,2014,10,31,5,186,186,12,114,1700,2,11,1015.2,9.7,0,"N",0,"Aotizhongxin",1
14623,2014,10,31,6,160,160,14,103,1600,2,11,1015.4,9.9,0,"E",0.4,"Aotizhongxin",1
14624,2014,10,31,7,164,164,13,105,1800,2,11.9,1016.2,9.6,0,"NE",0,"Aotizhongxin",1
14625,2014,10,31,8,172,172,13,104,2200,2,12.7,1016.4,10.4,0,"N",0,"Aotizhongxin",1
14626,2014,10,31,9,179,179,17,106,2700,2,13,1016,10.7,0,"SE",0,"Aotizhongxin",1
14627,2014,10,31,10,141,141,19,102,2400,2,14.5,1015.8,10.3,0,"WSW",0.9,"Aotizhongxin",1
14628,2014,10,31,11,109,109,16,95,2000,7,14.8,1015.2,11.6,0,"SSW",0.7,"Aotizhongxin",1
14629,2014,10,31,12,112,112,17,91,2000,13,15,1014.2,11.8,0,"WSW",1,"Aotizhongxin",1
14630,2014,10,31,13,128,128,13,95,2000,13,15.4,1013.5,11.6,0,"SW",0.9,"Aotizhongxin",1
14631,2014,10,31,14,135,135,11,103,1900,14,15.4,1013.2,11.6,0,"WSW",0.7,"Aotizhongxin",1
14632,2014,10,31,15,133,133,10,95,1800,22,14.6,1012.8,12.6,0,"SSW",0.6,"Aotizhongxin",1
14633,2014,10,31,16,126,138,8,92,1700,22,14,1012.5,12.7,0,"NW",0.9,"Aotizhongxin",0.91304347826087
14634,2014,10,31,17,136,137,5,104,1700,10,12.9,1013,12.1,0,"E",0,"Aotizhongxin",0.992700729927007
14635,2014,10,31,18,151,151,6,119,2400,3,12.7,1013.3,12.2,0,"SE",0,"Aotizhongxin",1
14636,2014,10,31,19,158,178,6,116,2200,2,12.8,1014,12.5,0,"W",0.4,"Aotizhongxin",0.887640449438202
14637,2014,10,31,20,170,177,6,108,1900,2,12.8,1023,12.5,0,"S",0.4,"Aotizhongxin",0.96045197740113
14638,2014,10,31,21,167,169,7,117,2100,2,12.8,1019,12.5,0,"N",1,"Aotizhongxin",0.988165680473373
14639,2014,10,31,22,164,172,9,125,2400,2,12.9,1024,11.8,0,"NE",0,"Aotizhongxin",0.953488372093023
14640,2014,10,31,23,176,191,9,129,3000,2,11.5,1019,11,0,"N",0,"Aotizhongxin",0.921465968586387
14641,2014,11,1,0,180,194,9,123,3300,2,10.3,1021,10.1,0,"NW",0,"Aotizhongxin",0.927835051546392
14642,2014,11,1,1,182,219,11,122,3200,2,9.1,1023,9.1,0,"W",0,"Aotizhongxin",0.831050228310502
14643,2014,11,1,2,179,188,11,98,3300,2,8.6,1022,8.6,0,"W",0.5,"Aotizhongxin",0.952127659574468
14644,2014,11,1,3,156,156,5,83,2400,2,7.8,1020,7.8,0,"W",0.7,"Aotizhongxin",1
14645,2014,11,1,4,61,61,6,73,1100,2,7.4,1023,7.4,0,"W",0,"Aotizhongxin",1
14646,2014,11,1,5,60,60,7,83,1300,2,6.8,1023,6.8,0,"WNW",0,"Aotizhongxin",1
14647,2014,11,1,6,44,44,4,76,900,2,7,1025,7,0,"NE",0.8,"Aotizhongxin",1
14648,2014,11,1,7,32,32,4,65,800,2,6.2,1024,6.2,0,"NW",0,"Aotizhongxin",1
14649,2014,11,1,8,32,47,8,73,800,2,7.1,1024,7.1,0,"NW",0.4,"Aotizhongxin",0.680851063829787
14650,2014,11,1,9,38,100,9,74,800,2,9.2,1025,9.2,0,"NNE",0.9,"Aotizhongxin",0.38
14651,2014,11,1,10,17,27,11,55,500,14,13.6,1024,0.2,0,"NW",1.4,"Aotizhongxin",0.62962962962963
14652,2014,11,1,11,14,34,7,32,400,39,14.9,1023,-2.5,0,"NNE",5.2,"Aotizhongxin",0.411764705882353
14653,2014,11,1,12,13,66,8,21,300,49,15.2,1023,-2.7,0,"N",2.2,"Aotizhongxin",0.196969696969697
14654,2014,11,1,13,12,12,7,22,400,48,15.2,1022,-3.2,0,"NNW",2.1,"Aotizhongxin",1
14655,2014,11,1,14,13,13,9,22,400,51,15.4,1020,-8.1,0,"N",2.9,"Aotizhongxin",1
14656,2014,11,1,15,10,32,9,22,400,52,15.3,1021,-8.9,0,"N",3.2,"Aotizhongxin",0.3125
14657,2014,11,1,16,11,35,6,23,400,54,14.8,1023,-6.7,0,"NW",1.7,"Aotizhongxin",0.314285714285714
14658,2014,11,1,17,13,41,8,29,400,47,14.4,1023,-5.9,0,"NNE",2.1,"Aotizhongxin",0.317073170731707
14659,2014,11,1,18,11,34,8,32,400,40,13.9,1023,-5.3,0,"NNW",1.2,"Aotizhongxin",0.323529411764706
14660,2014,11,1,19,13,38,8,56,400,17,13.8,1025,-4.4,0,"N",1.4,"Aotizhongxin",0.342105263157895
14661,2014,11,1,20,12,39,7,68,500,5,13,1028,-3.8,0,"NW",0.7,"Aotizhongxin",0.307692307692308
14662,2014,11,1,21,16,26,9,67,400,7,13.7,1024,-6.5,0,"NNW",2,"Aotizhongxin",0.615384615384615
14663,2014,11,1,22,14,24,7,54,300,18,12.8,1024,-5.8,0,"NNW",1.3,"Aotizhongxin",0.583333333333333
14664,2014,11,1,23,12,43,4,46,300,22,11.7,1025,-4.5,0,"NNE",1.3,"Aotizhongxin",0.27906976744186
14665,2014,11,2,0,9,21,3,26,300,35,11.3,1027,-6.6,0,"NNE",4.3,"Aotizhongxin",0.428571428571429
14666,2014,11,2,1,4,9,4,16,200,47,10.6,1023,-7.7,0,"NNW",1.2,"Aotizhongxin",0.444444444444444
14667,2014,11,2,2,6,6,3,13,200,50,9.8,1025,-9.3,0,"NNE",2.6,"Aotizhongxin",1
14668,2014,11,2,3,5,11,3,13,200,51,9.6,1028,-10.6,0,"N",3.7,"Aotizhongxin",0.454545454545455
14669,2014,11,2,4,3,5,2,14,200,49,8.6,1025,-10.9,0,"NNE",2.8,"Aotizhongxin",0.6
14670,2014,11,2,5,3,5,3,13,200,47,8.5,1026,-9.5,0,"NNE",1.4,"Aotizhongxin",0.6
14671,2014,11,2,6,4,10,7,18,300,40,7.9,1025,-9.5,0,"N",1.7,"Aotizhongxin",0.4
14672,2014,11,2,7,4,13,7,36,300,23,7.7,1029,-8.8,0,"N",2.9,"Aotizhongxin",0.307692307692308
14673,2014,11,2,8,5,21,8,45,400,16,8.1,1027,-8.5,0,"NNE",1,"Aotizhongxin",0.238095238095238
14674,2014,11,2,9,7,13,6,27,300,34,10.4,1025,-8.8,0,"N",3.1,"Aotizhongxin",0.538461538461538
14675,2014,11,2,10,8,8,6,19,300,45,11.8,1027,-8.7,0,"N",3.4,"Aotizhongxin",1
14676,2014,11,2,11,5,11,6,13,300,52,12.6,1023,-10.5,0,"N",4.7,"Aotizhongxin",0.454545454545455
14677,2014,11,2,12,3,10,3,11,300,56,13.7,1023,-8.3,0,"NW",2.6,"Aotizhongxin",0.3
14678,2014,11,2,13,6,18,5,11,300,56,14,1023,-11.5,0,"NNW",3.4,"Aotizhongxin",0.333333333333333
14679,2014,11,2,14,6,23,7,13,300,56,14.6,1024,-11,0,"N",2.7,"Aotizhongxin",0.260869565217391
14680,2014,11,2,15,8,27,7,13,300,58,15.1,1023,-11.4,0,"N",2.7,"Aotizhongxin",0.296296296296296
14681,2014,11,2,16,5,41,6,12,300,59,14.9,1023,-11.6,0,"N",2.1,"Aotizhongxin",0.121951219512195
14682,2014,11,2,17,7,29,6,16,300,52,13.3,1019,-11.3,0,"NW",2.2,"Aotizhongxin",0.241379310344828
14683,2014,11,2,18,8,27,6,31,400,35,12.5,1021,-9.3,0,"N",1.4,"Aotizhongxin",0.296296296296296
14684,2014,11,2,19,9,26,6,41,400,25,11.6,1024,-8.3,0,"NNW",1.7,"Aotizhongxin",0.346153846153846
14685,2014,11,2,20,10,21,5,54,400,14,10.2,1021,-8,0,"NE",0.9,"Aotizhongxin",0.476190476190476
14686,2014,11,2,21,9,17,3,60,400,7,6.2,1020,-3.2,0,"WNW",0,"Aotizhongxin",0.529411764705882
14687,2014,11,2,22,5,18,2,61,300,5,4.5,1021,-0.9,0,"NW",0,"Aotizhongxin",0.277777777777778
14688,2014,11,2,23,8.6,37.8,3.2,70.8,500,2,3.6,1020,-1.2,0,"N",0.8,"Aotizhongxin",0.227513227513228
14689,2014,11,3,0,9,38,3,71,500,2,3,1019,-1,0,"WSW",0.1,"Aotizhongxin",0.236842105263158
14690,2014,11,3,1,15,38,5,73,900,2,2.5,1020,-0.9,0,"W",0,"Aotizhongxin",0.394736842105263
14691,2014,11,3,2,14,43,3,61,900,2,3.1,1017,-0.2,0,"W",0,"Aotizhongxin",0.325581395348837
14692,2014,11,3,3,20,39,2,61,700,2,1.9,1018,0,0,"WNW",0.5,"Aotizhongxin",0.512820512820513
14693,2014,11,3,4,21,25,3,69,600,2,1.4,1021,0.4,0,"SW",0.2,"Aotizhongxin",0.84
14694,2014,11,3,5,14,69,2,60,500,2,0.7,1023,0.1,0,"SE",0,"Aotizhongxin",0.202898550724638
